restaurant_id;name;address;street1;street2;city;state;country;postal_code;latitude;longitude;phone;email;website;tripadvisor_location_id;tripadvisor_url;tripadvisor_rating;tripadvisor_rating_image_url;tripadvisor_review_count;tripadvisor_ranking_string;tripadvisor_price_level;tripadvisor_cuisine;ta_photo_1_url;ta_photo_1_caption;ta_photo_2_url;ta_photo_2_caption;ta_photo_3_url;ta_photo_3_caption;ta_photo_4_url;ta_photo_4_caption;ta_photo_5_url;ta_photo_5_caption;ta_review_1_text;ta_review_1_rating;ta_review_1_date;ta_review_1_title;ta_review_1_author;ta_review_2_text;ta_review_2_rating;ta_review_2_date;ta_review_2_title;ta_review_2_author;ta_review_3_text;ta_review_3_rating;ta_review_3_date;ta_review_3_title;ta_review_3_author;ta_review_4_text;ta_review_4_rating;ta_review_4_date;ta_review_4_title;ta_review_4_author;ta_review_5_text;ta_review_5_rating;ta_review_5_date;ta_review_5_title;ta_review_5_author;data_collected_at;api_calls_used
325;Özkonyalý;;Sipahioðlu Cad. No: 6;Yeþilyurt;Ýstanbul;;Türkiye;;40,9647;28,83757;+90 212 663 80 52;;http://www.ozkonyalikebap.com;3639471;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3639471-Reviews-Ozkonyali-Istanbul.html?m=66827;4,2;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;14;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 3.309. sýrada;$$ - $$$;barbecue, turkish;https://media-cdn.tripadvisor.com/media/photo-s/06/3d/cb/23/ozkonyali.jpg;downstairs;https://media-cdn.tripadvisor.com/media/photo-s/17/13/9f/15/photo3jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/17/13/9f/13/photo2jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/17/13/9f/10/photo1jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/17/13/9f/0d/photo0jpg.jpg;;Ailece gittik tadi guzel fiyati makul. Tavsiye ederim gonul rahatligi ile gidilir. Haslama et yedim agizda dagiliyor lokum gibi. Calisanlar.guler.yuzlu servis hizli.;4;2019-08-07T13:57:50Z;Basarili;muratbrm48;Çok kalabalýk deðil ve de Yeþilyurt esnafý gibi Çarþýnýn içinde sevilesi bir mekan. Kömürde döneri gayet güzeldir... bazý günler nedense o muhteþem bamya çorbasý çýkmaz ama...;4;2018-01-10T12:21:06Z;Gayet güzel ve hoþ;nihan19721969;Beyti yedim çok lezzetliydi. Çið köftesi de çok güzeldi. Garsonlar kibardý , ortam sakindi. Beðendim;4;2016-12-15T16:22:31Z;Lezzetli;1000tanenar;;;;;;;;;;;2025-11-06T13:57:13.214295;3
326;Hizmet Kardesler Firinli Kasap;;Merkez Mahallesi, Ikbal Sokak, No:13;Koyici, Gungoren;Ýstanbul;;Türkiye;34164;41,02574;28,871742;+90 212 461 22 22;;https://www.facebook.com/pages/Hizmet-Karde%C5%9Fler-F%C4%B1r%C4%B1nl%C4%B1-Kasap/116679185077043?fref=ts;9728935;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d9728935-Reviews-Hizmet_Kardesler_Firinli_Kasap-Istanbul.html?m=66827;3,3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg;31;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 8.969. sýrada;$$ - $$$;turkish;https://media-cdn.tripadvisor.com/media/photo-p/1a/6e/e5/5b/tek-kelime-ile-harika.jpg;Tek kelime ile harika. Etin tadýna varýyorsunuz. Koçak baklavadan gelen tatlýyý da üzerine yemeði pas geçmeyin.Bayýldým. Gaziantep’e gitmeye hiç gerek yok.;https://media-cdn.tripadvisor.com/media/photo-s/31/84/42/d4/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/31/84/42/d3/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/0c/de/01/6f/kilis-tava.jpg;Kilis Tava;https://media-cdn.tripadvisor.com/media/photo-s/0b/bf/51/a2/img-20160625-210057-largejpg.jpg;;Ýç harcý bol, lezzetli, yancý olarak maydanoz ve limon geliyor. Fiyat bir týk ortalamanýn üstünde. Sýra bekleyebilirsiniz. Masalar oturmak için rahat deðil. Diðer lezzetlerini denemedim. Deneyenleri yoruma bekliyorum.;5;2025-10-26T11:48:35Z;Bol malzemeli lahmacun;Trakyali-Gurme;Bir sürü kiþinin tavsiyesi üzerine gittik ama berbat bir yemekti. Sasý yani tadý tuzu olmayan bir et yemeði geldi. Lahmacunu daha iyiydi ama öyle aman aman deðildi. Kesinlikle gitmeyin;1;2025-08-03T12:13:37Z;Berbat;kadery941;12 lahmacun sipariþ ettik sadece bir buçuk yenebildi içinden berbat bir þey çýktý kasadaki beyefendiye söylememize raðmen hiç umursamadý hesabý ödedik çýktýk ve bir daha asla gitmeyiz;1;2025-07-27T05:36:06Z;Ne yapýyorsanýz saðlýklý yapýn;747reyhand;Bu pastane paranizi pic edebileceginiz mukemmel bir yer cay 50 tl imamin abdest suyu kurupastalar bayat lumonatalar sicak afiyet olsun;1;2025-07-24T09:26:35Z;Ýgrenc otesi bir pastane adi pastane ama bence pavyon bar fedaisi gibi dolasiyo garsonun teki ortalarda;navale2025;Lahmacun hariç hiçbiriyle yenilmemesi gereken bir mekandýr. Lahmacun harici diðer ürünler beklentinin çok altýnda kalýyor. Özellikle bonfile tava.;2;2025-02-16T08:33:45Z;Kötü;289abdussamet_;2025-11-06T14:06:01.208350;3
327;Awen;;Sahil Yolu Cd. No: 4C;;Ýstanbul;;Türkiye;34149;40,957863;28,832561;+90 212 662 96 96;info@awen.com.tr;https://www.awen.com.tr/;27722434;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27722434-Reviews-Awen-Istanbul.html?m=66827;3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg;2;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 7.869. sýrada;;;;;;;;;;;;;"AWEN Yeþilyurt; deniz manzaralý çok þýk bir yer. Brunch için hafta içi gittiðim bu yer oldukça büyük ve güzel. Serpme kahvaltýda yok yok. Herþey çok lezzetli. Termosla çayýnýz masaya geliyor ve sýcak soðuk kahvaltýlar oldukça taze. Manzara Yeþilköy-Yeþilyurt dolaylarý deniz manzarasý muhteþem.";5;2024-07-15T15:49:08Z;ÝSTANBULDA ÞAHANE KAHVALTI MEKANI;ellsiny;02.06.2024 tarihinde 19 kiþi olarak kahvaltý Organizasyon için tercih ettik. Kahvaltý seçeneði menüsü güzeldi sýcaklar soðuk geldi servis çok yavaþtý. Getirilen ürünler yeterli getirilmedi 19 kiþilik. Ayrýca personeller çok ilgisiz ve kabaydý özellikle masa toplanacaðýz sýrada Türk kahvesi istedik ilgili personel Rüzgar bey masayý topladýktan sonra sipariþ alabileceðini söyledi ben de kendisine sipariþi verip hazýrlandý sýrada sizinle maske toplayabileceðinizi söyledim maalesef öyle olmadýðýný bana iletti kendisi masayý toplarken aradan 5 dakika geçtikten sonra baþka bir garson gelip benden sipariþ aldý zaten onu da ben çaðýrdým;1;2024-06-03T03:11:21Z;Ýlgilis çalýþanlar;nesebyr;;;;;;;;;;;;;;;;2025-11-06T14:06:03.627808;3
328;No: 103 Bar;;Kennedy Cad, No: 103, Bakýrköy Ýstanbul;;Ýstanbul;;Türkiye;34142;40,979843;28,886421;+90 212 942 25 00;bakirkoy.info@hilton.com;http://www.hilton.com/en/hotels/istibhi-hilton-istanbul-bakirkoy/dining/;24867783;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d24867783-Reviews-No_103_Bar-Istanbul.html?m=66827;;;0;;;bar, pub, wine_bar;https://media-cdn.tripadvisor.com/media/photo-s/25/2a/da/ca/no-103-bar.jpg;No:103 Bar;https://media-cdn.tripadvisor.com/media/photo-s/25/2a/da/d1/daquiri.jpg;Daquiri;https://media-cdn.tripadvisor.com/media/photo-s/25/2a/da/cd/no-103-bar.jpg;No:103 Bar;https://media-cdn.tripadvisor.com/media/photo-s/25/2a/da/c6/beyhude.jpg;Beyhude;https://media-cdn.tripadvisor.com/media/photo-s/25/2a/da/c2/myhosh.jpg;Myhosh;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:06.180419;3
329;Axis Ýstanbul Burger Kýng;;Bayrampaþa maltepe;Topçular mahallesi Osmangazi caddesi;Ýstanbul;;Türkiye;34100;41,03412;28,920218;+90 533 282 79 40;;;26851395;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26851395-Reviews-Axis_Istanbul_Burger_KIng-Istanbul.html?m=66827;4;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;4;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 4.768. sýrada;;american;https://media-cdn.tripadvisor.com/media/photo-s/2a/de/e1/bc/hizli-lezzetli-ve-farkli.jpg;Hýzlý lezzetli ve farklý çeþitleriyle hizmetinizdeyiz;;;;;;;;;Sürekli gittiðim bir restoran çalýþanlarý çok kibar ve anlayýþlý whopper menü aldým. sýcak ve lezzetliydi. ;5;2023-11-25T15:26:28Z;Kesinlikle gidilmeli.;R2680TCtolgaa;"Haftasonu gitmeme raðmen yoðunlukta özel isteklerime bile özen gosterdiler çok memnun kaldým calisanlar da çok guler yüzlüydü
";5;2023-11-25T13:17:53Z;Leziz ????;571zeyneph;Kasiyerler güler yüzlü ürünler hýzlý ve sýcak çýkýyor daha ne olsun,bu zamanda böyle hizmet veren iþletme kalmadý ;5;2023-11-25T02:14:38Z;Avm'nin en iyisi;ferhat_722;;;;;;;;;;;2025-11-06T14:06:08.733347;3
330;Sultanahmet Kofte Time;;Numunebag Cad. No:11;Bayrampasa Merkez, Bayrampasa;Ýstanbul;;Türkiye;;41,03217;28,91419;5656034;ramazanoztas@hotmail.com;;2683798;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2683798-Reviews-Sultanahmet_Kofte_Time-Istanbul.html?m=66827;3,8;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;4;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 6.944. sýrada;;turkish;;;;;;;;;;;köftesi pek güzel deyil diyer sultan ahmet köfteleri gbi o eskidendi sultan ahmet köftesi yani normal bir köfte serisi var .;3;2017-07-11T09:46:46Z;açlýk;98hasans;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:11.604045;3
331;Ethique;;Göztepe, Volkan sokak Pýrlanta Sitesi B Blok No:1/1D, 34720 Kadýköy/Ýstanbul;;Ýstanbul;;Türkiye;;41,030407;28,90978;;;;26791129;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26791129-Reviews-Ethique-Istanbul.html?m=66827;;;0;;;french, cafe, healthy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:14.001226;3
332;Akdeniz Cafe Bakýrköy;;Yenimahalle Mah Ýstanbul Caddesi No: 95F Bakýrköy;;Ýstanbul;;Türkiye;34142;40,97914;28,881327;+90 534 873 58 80;bakirkoyakdenizcafe@gmail.com;https://akdenizcafebakirkoy.com;33877158;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d33877158-Reviews-Akdeniz_Cafe_BakIrkoy-Istanbul.html?m=66827;;;0;;;pizza, cafe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:16.356398;3
333;Makri Restaurant;;Kennedy Caddesi, No:103, Bakýrköy, Ýstanbul;;Ýstanbul;;Türkiye;34142;40,979843;28,886421;+90 212 942 25 00;bakirkoy.info@hilton.com;http://www.hilton.com/en/hotels/istibhi-hilton-istanbul-bakirkoy/dining/;24859410;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d24859410-Reviews-Makri_Restaurant-Istanbul.html?m=66827;;;0;;;mediterranean, turkish, pizza, international, diner;https://media-cdn.tripadvisor.com/media/photo-s/25/25/10/ec/makri-restaurant-terrace.jpg;Makri Restaurant Terrace area;https://media-cdn.tripadvisor.com/media/photo-s/25/25/11/fd/makri-restaurant-dinner.jpg;Makri Restaurant - Dinner Buffet;https://media-cdn.tripadvisor.com/media/photo-s/25/25/11/ec/makri-restaurant.jpg;Makri Restaurant;https://media-cdn.tripadvisor.com/media/photo-s/25/25/11/e4/makri-restaurant.jpg;Makri Restaurant;https://media-cdn.tripadvisor.com/media/photo-s/25/25/11/dc/makri-restaurant.jpg;Makri Restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:18.981429;3
334;Dudo Cafe;;Adnan Kahveci Bulvarý;;Ýstanbul;;Türkiye;34158;40,982033;28,85211;;;;27613722;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27613722-Reviews-Dudo_Cafe-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:22.050072;3
335;Þefin Mutfaðindan;;Ortamahalle, Topkapý Maltepe Yolu;;Ýstanbul;;Türkiye;34040;41,026234;28,920162;+90 212 942 27 00;topkapi.info@hilton.com;http://www.hilton.com.tr/oteller/turkiye/istanbul/doubletree-by-hilton-istanbul-topkapi/;19437046;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d19437046-Reviews-Sefin_Mutfagindan-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;12;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 1.922. sýrada;$;mediterranean, european, turkish;https://media-cdn.tripadvisor.com/media/photo-s/1a/21/11/28/sefin-mutfagindan.jpg;Þefin Mutfaðýndan ;https://media-cdn.tripadvisor.com/media/photo-s/1a/06/7e/85/getlstd-property-photo.jpg;getlstd_property_photo;https://media-cdn.tripadvisor.com/media/photo-s/1a/25/a2/0e/sefin-miutfagindan.jpg;Þefin Mýutfaðýndan;https://media-cdn.tripadvisor.com/media/photo-s/1a/25/a2/0d/sefin-mutfagindan.jpg;Þefin Mutfaðýndan;https://media-cdn.tripadvisor.com/media/photo-s/1a/21/11/40/sefin-mutfagindan.jpg;Þefin Mutfaðýndan ;Covid_19 sonrasi gezdiðim eðlence ve yemek mekanlarýndan en temiz ve titiz olaný.Yemege her damak tadýna uygun mukemmel bir lezzete ve fiyata sahip olan bir restoran herkesin gelip görmesini isterim.;5;2020-07-27T02:54:29Z;Þefin Mutfaðýndan;bavert2020;Çok güzel bir restaurant. Servisler çok iyi. Çalýþan personel hal ve hareketleri gayet güler yüzlü..;5;2020-07-27T02:52:38Z;Þefin Mutfaðýndan;tunahann2020;Bölgede sürekli kahvaltý ve yemek için gittiðimiz çok sevdiðimiz bir yer. Kahvaltý ve yemek için her gün farklý seçeneklerle misafirlerini aðýrlýyor. Personel çok güler yüzlü ve çok ilgili. Hijyen ve temizlikle ilgili de içiniz rahat olabilir. Otelin bünyesinde olduðundan her þey fazlasýyla profesyonel;5;2020-06-29T08:10:16Z;Kaliteli Hizmet;ilaydaucuncu;bölgenin en iyisi kalitesi ve en sakin yeri iþ ortamýndan ayrýlýp dinlenebiliceðiniz güzel biryer güzel yemekleri ile güler yüzlü personeli ve eli lezzetli þeflere sahip güzel bir ortam, herkese tavsiye ederim.;5;2020-03-03T11:50:53Z;Þefin Mutfaðý;311buraku;Ailecek keþfettiðimiz çok keyifli bir mekan. Güleryüzlü servis elemanlarý ve feyzullah Þefin ilgisi çok iyiydi. Yemekler de bir o kadar kaliteli ve lezizdi. Herkese tavsiye ederim.;5;2020-03-02T04:54:35Z;Lezzetli yemekler;OnAir339182;2025-11-06T14:06:24.766945;3
336;Ziyafet Çiðköfte;;Yenimahalle Mah. 10 Temmuz Caddesi No: 69/B1;Bakýrköy;Ýstanbul;;Türkiye;;40,981728;28,883533;+90 545 718 56 16;bakirkoydeziyafet@gmail.com;http://ziyafetcigkofte.com;11750460;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d11750460-Reviews-Ziyafet_Cigkofte-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 5.783. sýrada;;fast_food;https://media-cdn.tripadvisor.com/media/photo-s/0d/70/75/18/getlstd-property-photo.jpg;getlstd_property_photo;https://media-cdn.tripadvisor.com/media/photo-s/27/0f/77/13/ziyafet-cigkofte.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:27.370034;3
337;Ali Haydar Kebap;;Ýrfaniye Sok. No: 22;Yeþilköy;Ýstanbul;;Türkiye;;40,96127;28,833359;+90 212 662 61 18;;http://www.alihaydarkebap.com/;2684608;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2684608-Reviews-Ali_Haydar_Kebap-Istanbul.html?m=66827;3,9;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;15;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 3.732. sýrada;$$ - $$$;;https://media-cdn.tripadvisor.com/media/photo-s/03/69/d5/b9/mekan.jpg;"                  mekan
                ";https://media-cdn.tripadvisor.com/media/photo-o/03/69/d5/a2/kebap-vitrini.jpg;"                  Kebap Vitrini
                ";https://media-cdn.tripadvisor.com/media/photo-p/12/b0/88/05/photo3jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-p/12/b0/88/04/photo2jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-p/12/b0/88/03/photo1jpg.jpg;;Lezzet idare eder lakin bir dürüme 55? vermek istiyorsanýz gidebilirsiniz.  Porsiyon ile dürüm fiyatý ayný olan tek mekan sanýrým.;1;2020-10-12T02:54:40Z;Dürüm 55? ;gkhnnnnn;Ýstanbul içlerinde yaptýðýmýz günü birlik gezimiz esnasýnda tamamen iç güdüsel þuralarda yemek yiyecek bir yer vardýr diyerek girdiðiniz sokak aralarýnda tesadüfen uðradýðýmýz lezzet duraðý. Lahmacun yedik onu anlatacaðým, gram yað yok malzemesi soðana bulanmamýþ. Yedikten sonra aðýzda kalan eþsiz bir tat ve sýfýr aðýrlýk. Diðer kebaplarýnda kokusu güzel geliyordu, yerini kaydettim tekrar gideceðim..;5;2019-10-12T13:28:05Z;Tesadüfen bulunan lezzet duraðý;sonere903;Gerek çiðköftesi, gerekse içli köftesi gayet güzel olan ve de lahmacunu çok leziz bir mekan diyebilirim;4;2018-05-30T21:13:52Z;Gerçekten de çok iyi;nihan19721969;;;;;;;;;;;2025-11-06T14:06:29.940186;3
338;Odun Pizza;;Huzur Mh. Maslak Ayazaða Cad. No:4J;Uniq Maslak;Ýstanbul;;Türkiye;;41,03136;28,91568;+90 212 229 03 92;info@pizzaodun.com;http://www.pizzaodun.com;33674451;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d33674451-Reviews-Odun_Pizza-Istanbul.html?m=66827;;;0;;;italian, pizza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:32.415419;3
339;Big Ye;;ATAKÖY 2,5,6. KISIM MAHALLESÝ ADNAN KAHVECÝ BULVAR;;Ýstanbul;;Türkiye;;40,979427;28,850834;+90 534 288 99 59;;;26559484;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26559484-Reviews-Big_Ye-Istanbul.html?m=66827;;;0;;;american, turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:35.002566;3
340;Cihangir Hamburger;;Kayaþehir Evliya Çelebi Caddesi B1 E42 (þok Market Yaný);;Ýstanbul;;Türkiye;34000;41,03126;28,79525;+90 212 809 35 55;;;27605272;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27605272-Reviews-Cihangir_Hamburger-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:37.402256;3
341;Pehlivan Restaurant;;Ibrahimaga Cad. No:6 D:14;Numunebag, Bayrampasa;Ýstanbul;;Türkiye;;41,03017;28,91721;5763067;;;2674372;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2674372-Reviews-Pehlivan_Restaurant-Istanbul.html?m=66827;4;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 7.426. sýrada;;turkish;;;;;;;;;;;Yüksek hýzlý tren istasyonundan çýkýnca sizi karsilayan mekan ekip güleryüzlü, yemekleri guzel kýymalý böreði öneririm. Yren kalkýþ saatini beklerken rahatça dinleyebileceðiniz bir mekan. ;4;2018-07-26T11:19:42Z;Fena deðil ;746baverd;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:39.763766;3
342;Huzur Cafe;;Ýskele Caddesi Yeþilköy Balýkçý Barýnagý No:19;Bakýrköy;Ýstanbul;;Türkiye;34149;40,95499;28,825186;+90 532 179 53 00;;http://yesilkoycafe.com;12528692;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d12528692-Reviews-Huzur_Cafe-Istanbul.html?m=66827;1;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/1.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 8.854. sýrada;;cafe, fast_food;;;;;;;;;;;Bugün gittik. Hava soðuk olduðu için Çocuklarla kapalý kýsýmda oturduk. Felaket bir þeydi. Tüm kapalý alanda yasak olmasýna raðmen sigara ve nargileler içiliyordu. Soðuk havalarda sakýn gitmeyin..;1;2022-01-02T13:22:57Z;Soðuk havada sakýn gitmeyin. Kapalý alanýn tamamýnda sigara ve nargile içiliyor..;Deniz177;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:42.168571;3
343;Gelateria Bonacci;;Halkalý Ýstasyon Mahallesi Ýstasyon Cd. No:14;;Ýstanbul;;Türkiye;34303;41,02992;28,77798;+90 212 471 51 01;info@galatagelato.com;http://www.gelateriabonacci.com;19070902;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d19070902-Reviews-Gelateria_Bonacci-Istanbul.html?m=66827;4,3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg;6;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 5.218. sýrada;;italian, cafe, turkish, healthy;https://media-cdn.tripadvisor.com/media/photo-s/2a/c7/85/4c/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/19/6c/42/cb/gelateria-bonacci.jpg;Gelateria Bonacci;https://media-cdn.tripadvisor.com/media/photo-s/19/6c/42/c9/gelateria-bonacci.jpg;Gelateria Bonacci;https://media-cdn.tripadvisor.com/media/photo-s/19/6c/42/c7/gelateria-bonacci.jpg;Gelateria Bonacci;https://media-cdn.tripadvisor.com/media/photo-s/19/6c/42/c5/gelateria-bonacci.jpg;Gelateria Bonacci;"Dondurmasýnýn her çeþit ayrý ayrý çok güzel.
Bir waffle yemiþiz aþþýrý beðendik. Favori dondurmacý.??????";5;2023-11-09T06:39:01Z;EFSANE ??;879berra_;"1 külah dondurma istedim içine kaçmýþ gibi azýcýk verdiler ayýptýr ya 
Eskiden güzel bi yerdi bozmuþlar";1;2022-08-15T15:47:20Z;Parayý alýyosunuz hakkýný verin;118zulkufb;"Dondurmalarý Cheescake leri ve kahveleri efsane güzel...özellikle kendi kahveleri ile yaptýklarý kahveli dondurmalari ile sebastian ve tiramisu çok baþarýlý. 
";5;2020-05-26T04:11:14Z;Süper dondurma;galatagelato;"Dondurma , Cheescake., Kahve
Hepsi kendi yerinde üretim,  taze, lezzetli , kaliteli  bir mekan. Tasarýmý ile Italya dan kareler var.";5;2019-11-07T16:23:00Z;Dondurma;galatagelato;Türkiye nin en iyi dondurmasý. Dondurmalar günlük. Cheescake ler mukemmel ve kahve kendi kavurmalarý.  Hersey süper.;5;2019-09-28T16:56:59Z;Dondurma Cheescake kahve;galatagelato;2025-11-06T14:06:44.975353;3
344;Papa John's Pizza;;Atakoy 7-8 Kisim Acikdenizsok. Atakoy Suite No. 17 Ataköy/I?Stanbul;;Ýstanbul;;Türkiye;34158;40,981266;28,85091;+90 444 7 579;;http://www.papajohns.com.tr/subeler/atakoy-subesi/;23744482;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d23744482-Reviews-Papa_John_s_Pizza-Istanbul.html?m=66827;2;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/2.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 8.637. sýrada;;;https://media-cdn.tripadvisor.com/media/photo-s/2c/a9/b0/a3/caption.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:47.355951;3
345;Ozsaray Lahmacun;;Mýsýr Çarþýsý Sokak 4;;Kütahya;Kütahya Ýli;Türkiye;43100;40,98191;28,860184;;;http://fbf.bz/b/dug;27613705;https://www.tripadvisor.com.tr/Restaurant_Review-g1413798-d27613705-Reviews-Ozsaray_Lahmacun-Kutahya.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:49.876881;3
346;Enbaba Kokoreç;;Halkalý Merkez Mah. Demirkapý cad. Kýlýç Sok. No:15;;Ýstanbul;;Türkiye;34303;41,029293;28,798985;+90 536 979 93 00;enbabakokorec@gmail.com;http://enbabakokorec.com/;23063678;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d23063678-Reviews-Enbaba_Kokorec-Istanbul.html?m=66827;;;0;;$;fast_food, street_food;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T14:06:52.236887;3
